mineral_name,image_url,downloaded,is_silver,is_hard_negative
Neptunite,https://www.mindat.org/photos/325/42/0325423001260716175.jpg,1,False,False
Burgessite,https://www.mindat.org/photos/680/29/0680298001212804130.jpg,1,False,False
Fluoro-Richterite,https://www.mindat.org/photos/570/87/0570870001315780121.jpg,1,False,False
Almandine,https://www.mindat.org/xpic.php?fname=0850409001403253476.jpg&h=7635a2566b8dc8196133c731be53294b,0,False,False
Beryl,https://www.mindat.org/photos/241/10/0241102001402686091.jpg,1,False,False
Gypsum,https://www.mindat.org/photos/293/15/02931570014717563617268.jpg,1,False,False
Cava Artana,https://www.mindat.org/photos/961/24/0961242001398871848.jpg,1,False,False
Calcite,https://www.mindat.org/photos/305/41/0305411001217884390.jpg,1,False,False
Baryte,https://www.mindat.org/photos/770/45/0770456001345494331.jpg,1,False,False
Prehnite,https://www.mindat.org/xpic.php?fname=0057902001412376582.jpg&h=9dd024697dd8dc61945aa3b98899f00c,0,False,False
Turquoise,https://www.mindat.org/photos/402/88/0402884001025171808.jpg,1,False,False
Malachite,https://www.mindat.org/photos/883/98/0883981001112350660.jpg,1,False,False
Muscovite,https://www.mindat.org/photos/264/90/0264901001300545045.jpg,1,False,False
Quartz,https://www.mindat.org/photos/922/30/0922304001386609148.jpg,1,False,False
Kermesite,https://www.mindat.org/xpic.php?fname=0786518001272804420.jpg&h=8c2086c9d1ca5177b517019b68be9747,0,False,False
Azurite,https://www.mindat.org/photos/637/22/0637225001089400986.jpg,1,False,False
Aeschynite-(Y),https://www.mindat.org/xpic.php?fname=0661697001410378969.jpg&h=916e350a333d762eb9129f0769348437,0,False,False
Cotunnite,https://www.mindat.org/photos/634/17/06341780014963513041659.jpg,1,False,False
Calcite,https://www.mindat.org/photos/368/71/0368713001169853221.jpg,1,False,False
Skutterudite,https://www.mindat.org/photos/995/17/0995179001262231721.jpg,1,False,False
Quartz (Var: Chalcedony),https://www.mindat.org/photos/043/73/0043739001138799638.jpg,1,False,False
Pyromorphite,https://www.mindat.org/photos/527/86/0527861001310962065.jpg,1,False,False
Baryte,https://www.mindat.org/xpic.php?fname=01011470014456768519474.jpg&h=432d39e2c0c384ede0090f1a04276eaa,0,False,False
Goethite,https://www.mindat.org/photos/297/32/0297320001298359024.jpg,1,False,False
Calcite,https://www.mindat.org/photos/369/23/03692380014630281522334.jpg,1,False,False
Salinas La Rosa,https://www.mindat.org/photos/445/02/0445022001238564250.jpg,1,False,False
Spessartine,https://www.mindat.org/photos/432/30/0432309001400846918.jpg,1,False,False
Carminite,https://www.mindat.org/photos/411/34/0411346001273304173.jpg,1,False,False
Zircon,https://www.mindat.org/photos/410/67/04106750014574255653082.jpg,1,False,False
Chalcedony (Var: Agate),https://www.mindat.org/photos/724/81/0724815001219061784.jpg,1,False,False
Cylindrite,https://www.mindat.org/photos/261/85/0261858001304232011.jpg,1,False,False
Strontianite,https://www.mindat.org/photos/507/35/0507351001227290748.jpg,1,False,False
Kermesite,https://www.mindat.org/xpic.php?fname=0345785001416604114.jpg&h=dec62a1620a3263f5421405cd09aeb45,0,False,False
Phoenicochroite,https://www.mindat.org/photos/888/81/0888813001417220802.jpg,1,False,False
Gypsum,https://www.mindat.org/xpic.php?fname=04184280014340518846097.jpg&h=d1971070176690f2ab5e675672e66815,0,False,False
Bitumen,https://www.mindat.org/photos/267/86/0267866001175027236.jpg,1,False,False
Manganoan Calcite,https://www.mindat.org/photos/122/68/0122689001193495867.jpg,1,False,False
Chris Whitney-Smith & Dick Graeme Iii At 2015 Tucson Gem & Mineral Show(R),https://www.mindat.org/xpic.php?fname=03940940014959352233835.jpg&h=f9f4ca4263983394233c5ce05ef2c434,0,False,False
Baryte,https://www.mindat.org/xpic.php?fname=0271095001185400437.jpg&h=b137bffd6609f0101da23da3181ab3d4,0,False,False
Spodumene (Var: Kunzite),https://www.mindat.org/photos/946/80/0946803001417679002.jpg,1,False,False
Pyromorphite,https://www.mindat.org/xpic.php?fname=0411307001220590688.jpg&h=5a846c1eff22bfe9a0c8a37d8b9bc6f5,0,False,False
Lorenzenite,https://www.mindat.org/photos/636/96/0636962001228187399.jpg,1,False,False
Fluorite,https://www.mindat.org/photos/386/38/0386381001248669978.jpg,1,False,False
Beryl (Var: Aquamarine),https://www.mindat.org/photos/777/08/0777081001423988858.jpg,1,False,False
Ice Sculptures Protecting The Entrance,https://www.mindat.org/xpic.php?fname=0117086001354274191.jpg&h=ae41078d719cfda5cfec193d155225f0,0,False,False
Cavansite,https://www.mindat.org/photos/285/63/0285639001186723225.jpg,1,False,False
Apophyllite,https://www.mindat.org/photos/497/73/0497732001168791573.jpg,1,False,False
Danalite,https://www.mindat.org/xpic.php?fname=0179363001259484827.jpg&h=b4d16e050fe1cdaaa73b2e296034a57d,0,False,False
Arseniopleite,https://www.mindat.org/photos/431/69/0431697001202807205.jpg,1,False,False
Quartz (Var: Amethyst),https://www.mindat.org/xpic.php?fname=0396599001424831371.jpg&h=5b34a13b7707c5ac05feea6ff520bd1a,0,False,False
Fluorite,https://www.mindat.org/xpic.php?fname=0552109001364539662.jpg&h=52659a216c791218e16582dfecc1e0f4,0,False,False
Labuntsovite-Mn,https://www.mindat.org/photos/294/00/0294003001220432767.jpg,1,False,False
Hemimorphite,https://www.mindat.org/xpic.php?fname=0666120001229609197.jpg&h=81f906bca56d588c885981073e5417fa,0,False,False
Gillardite,https://www.mindat.org/photos/514/40/0514405001223757711.jpg,1,False,False
Tourmaline Var. Rubellite With Quartz,https://www.mindat.org/photos/280/13/0280131001203154599.jpg,1,False,False
Cassiterite,https://www.mindat.org/xpic.php?fname=0851212001245687575.jpg&h=8a2755b43e027f5451c94ccff4f90849,0,False,False
Tourmaline,https://www.mindat.org/photos/853/51/0853519001239987293.jpg,1,False,False
Chalcedony (Var: Landscape Agate),https://www.mindat.org/xpic.php?fname=0397703001329151219.jpg&h=aad1aff4edb728b147d513d04ea797d5,0,False,False
Neptunite,https://www.mindat.org/photos/748/91/07489150014893611844885.jpg,1,False,False
Chiavennite,https://www.mindat.org/xpic.php?fname=0191104001218908286.jpg&h=3b852ed6185e5eda14649d55b9733b8f,0,False,False
Kapundaite,https://www.mindat.org/xpic.php?fname=0073155001283081687.jpg&h=8a67e8fd876c2c3ab0751bf58d0385d9,0,False,False
Harmotome-Phillipsite-Ca Series,https://www.mindat.org/photos/665/79/0665791001207336935.jpg,1,False,False
Ethel Maud Mine,https://www.mindat.org/xpic.php?fname=0203167001379948255.jpg&h=5f5a0182108014ba2bee51bdb5c10bc4,0,False,False
Topaz,https://www.mindat.org/photos/996/69/0996695001350494313.jpg,1,False,False
Stilbite-Ca,https://www.mindat.org/photos/106/23/0106234001257259982.jpg,1,False,False
Beryl,https://www.mindat.org/xpic.php?fname=0153551001406949978.jpg&h=bdc2d96c302529e734adde195fdb11c1,0,False,False
Marcasite,https://www.mindat.org/photos/617/63/0617638001387140318.jpg,1,False,False
Staurolite,https://www.mindat.org/photos/095/59/0095597001424874153.jpg,1,False,False
Old Open Pit,https://www.mindat.org/photos/918/82/0918827001299486576.jpg,1,False,False
Quartz,https://www.mindat.org/photos/017/57/0017576001318150535.jpg,1,False,False
Quartz,https://www.mindat.org/xpic.php?fname=0081312001369477075.jpg&h=37db6b0e2c0ec5cb67b1517934d2aa33,0,False,False
Quartz (Var: Amethyst),https://www.mindat.org/photos/314/40/0314403001057194846.jpg,1,False,False
Only Collect With Permission,https://www.mindat.org/photos/039/44/0039442001355066961.jpg,1,False,False
Pozzetto Delle Blende,https://www.mindat.org/photos/648/31/0648319001123481154.jpg,1,False,False
Calcite,https://www.mindat.org/photos/893/71/0893710001209807862.jpg,1,False,False
Baryte,https://www.mindat.org/photos/148/71/01487110014336467284110.jpg,1,False,False
Adamite,https://www.mindat.org/photos/323/05/0323053001276092560.jpg,1,False,False
Beryl,https://www.mindat.org/xpic.php?fname=0356175001166275465.jpg&h=ecf857f0061f29b8662a11a540718f45,0,False,False
Covellite,https://www.mindat.org/photos/504/23/0504232001302222063.jpg,1,False,False
Cassiterite,https://www.mindat.org/photos/489/35/0489351001253141550.jpg,1,False,False
Bayldonite,https://www.mindat.org/photos/135/35/0135358001143665146.jpg,1,False,False
Quartz,https://www.mindat.org/photos/132/88/0132889001420195763.jpg,1,False,False
Diopside (Var: Chromian Diopside),https://www.mindat.org/photos/052/68/0052688001286419715.jpg,1,False,False
Monazite,https://www.mindat.org/photos/096/82/0096827001421504903.jpg,1,False,False
Znucalite,https://www.mindat.org/photos/185/46/01854650014746687246497.jpg,1,False,False
Dolomite,https://www.mindat.org/photos/713/42/0713429001225644714.jpg,1,False,False
Antimony,https://www.mindat.org/photos/133/08/0133084001231690833.jpg,1,False,False
Schorl,https://www.mindat.org/photos/196/43/0196436001365204905.jpg,1,False,False
Millerite,https://www.mindat.org/xpic.php?fname=0532489001227269478.jpg&h=ea632d1e8b4d75f3d358d11d7dd30a6e,0,False,False
Stilbite,https://www.mindat.org/photos/961/79/0961790001261320004.jpg,1,False,False
Natrolite,https://www.mindat.org/photos/912/61/0912617001254064303.jpg,1,False,False
Ferristrunzite,https://www.mindat.org/photos/211/72/0211724001127560967.jpg,1,False,False
Creaseyite,https://www.mindat.org/xpic.php?fname=03318080014779867182976.jpg&h=c7cc2bde4a92fc65ead430abc7b8f54d,0,False,False
Beryl (Var: Aquamarine),https://www.mindat.org/xpic.php?fname=0085066001186401615.jpg&h=980726bc07d4cf8bee6ae5e6e17b6f83,0,False,False
Apatite,https://www.mindat.org/photos/163/95/0163951001284206794.jpg,1,False,False
Bismuth,https://www.mindat.org/photos/493/27/0493272001255879968.jpg,1,False,False
Rhodochrosite,https://www.mindat.org/photos/501/72/0501721001166979158.jpg,1,False,False
Apatite,https://www.mindat.org/photos/253/91/0253911001384245966.jpg,1,False,False
Jamesonite,https://www.mindat.org/photos/386/32/0386326001315024539.jpg,1,False,False
Elbaite,https://www.mindat.org/photos/432/69/0432694001028076127.jpg,1,False,False
Goethite,https://www.mindat.org/photos/866/73/0866731001205316605.jpg,1,False,False
Opal (Var: Fire Opal),https://www.mindat.org/photos/267/95/0267959001141640397.jpg,1,False,False
Andradite,https://www.mindat.org/xpic.php?fname=0141613001236678427.jpg&h=9cf3ab513aeb13313afa59f29f347bbc,0,False,False
Microcline (Var: Amazonite),https://www.mindat.org/photos/421/22/0421226001004708699.jpg,1,False,False
Molybdite,https://www.mindat.org//imagecache/d2/1a/08014660014977456653893.jpg,0,False,False
Papagoite,https://www.mindat.org/photos/075/13/0075130001067362654.jpg,1,False,False
Fluorphosphohedyphane,https://www.mindat.org/photos/695/82/0695823001270540705.jpg,1,False,False
Fluorite,https://www.mindat.org/xpic.php?fname=0586724001395439727.jpg&h=55d7310a6d121e7582fa754f06bf64c4,0,False,False
Yugawaralite,https://www.mindat.org/xpic.php?fname=00436880014335300715740.jpg&h=6a8fb25577782fc684f4c5fa545ee450,0,False,False
Tyuyamunite,https://www.mindat.org/photos/044/00/0044001001204936586.jpg,1,False,False
Tourmaline,https://www.mindat.org//imagecache/8f/e7/06851140014977656726558.jpg,0,False,False
Calcite,https://www.mindat.org/photos/871/59/0871596001271221767.jpg,1,False,False
Copper,https://www.mindat.org/xpic.php?fname=0170841001390115721.jpg&h=27c4126a30117efbea14b86c9760da17,0,False,False
Geological Map Of Aljustrel Mining Area,https://www.mindat.org/photos/228/69/0228698001360863929.jpg,1,False,False
Heulandite-Ca,https://www.mindat.org//imagecache/14/e1/06617960014977647292197.jpg,0,False,False
Beryl,https://www.mindat.org/photos/555/69/0555697001193167973.jpg,1,False,False
Quartz,https://www.mindat.org/photos/894/68/0894688001239648466.jpg,1,False,False
Diamond,https://www.mindat.org/xpic.php?fname=0613098001363194666.jpg&h=186cf2911d1533bd5e0300d314be62b8,0,False,False
Mackayite,https://www.mindat.org/photos/493/53/0493535001157141643.jpg,1,False,False
Bixbyite,https://www.mindat.org/xpic.php?fname=0066412001137622091.jpg&h=0c0f0d66a25174cbc7cefc2a8ff6e575,0,False,False
Quartz (Var: Amethyst),https://www.mindat.org/photos/199/12/0199124001320084859.jpg,1,False,False
Aragonite,https://www.mindat.org/xpic.php?fname=0836757001201970986.jpg&h=234ca93bb195c72f5655081596122e4d,0,False,False
Garnet,https://www.mindat.org/xpic.php?fname=0886339001313241713.jpg&h=b72266e4db083c39aa591f5ebf4ce46b,0,False,False
Augite,https://www.mindat.org/photos/988/83/0988833001376824840.jpg,1,False,False
Andradite (Var: Melanite),https://www.mindat.org/photos/054/32/0054321001218488696.jpg,1,False,False
Thomsonite-Ca,https://www.mindat.org/photos/898/47/0898477001281064274.jpg,1,False,False
Thomsonite,https://www.mindat.org/photos/162/91/0162918001263413770.jpg,1,False,False
Leucosphenite,https://www.mindat.org/photos/993/22/0993228001270778250.jpg,1,False,False
Zircon,https://www.mindat.org/photos/598/64/0598643001213941604.jpg,1,False,False
Mimetite,https://www.mindat.org/photos/936/60/0936609001124395935.jpg,1,False,False
Rhodochrosite,https://www.mindat.org/xpic.php?fname=0986726001293152211.jpg&h=ca646e4465a4a03480db09a69cd2dcf3,0,False,False
Calcite,https://www.mindat.org/xpic.php?fname=00033280014912342831613.jpg&h=30a3a35f21dcde430a6761e571a51ed5,0,False,False
Melliniite,https://www.mindat.org/photos/420/74/0420740001149948302.jpg,1,False,False
Aegirine,https://www.mindat.org/photos/275/77/0275772001255018117.jpg,1,False,False
Marcasite,https://www.mindat.org/xpic.php?fname=0435715001221162244.jpg&h=b12e44d1cff12281ad35b3ebf07cb9be,0,False,False
Corundum (Var: Sapphire),https://www.mindat.org/photos/485/47/0485473001423300867.jpg,1,False,False
Geologic Map,https://www.mindat.org/xpic.php?fname=0198831001297663336.jpg&h=adf2464179655e2eab6c7a4ccf80cecc,0,False,False
Mitridatite,https://www.mindat.org/photos/771/83/0771832001297632743.jpg,1,False,False
Chalcedony (Var: Blue Chalcedony),https://www.mindat.org/photos/093/19/00931970014738330192328.jpg,1,False,False
Fluorite,https://www.mindat.org/photos/540/04/0540049001373034547.jpg,1,False,False
Gypsum,https://www.mindat.org/photos/101/75/0101751001354218757.jpg,1,False,False
Topaz,https://www.mindat.org//imagecache/85/6c/01458930014977667775431.jpg,0,False,False
Fluorite,https://www.mindat.org/photos/938/41/0938414001226438817.jpg,1,False,False
Adamite,https://www.mindat.org/photos/523/22/0523224001138493073.jpg,1,False,False
Fluorite,https://www.mindat.org/photos/379/46/0379468001148580695.jpg,1,False,False
Scapolite,https://www.mindat.org/xpic.php?fname=09273500014970480325330.jpg&h=80b754e96cbc5dfd894a51e432ff1991,0,False,False
Compreignacite,https://www.mindat.org/xpic.php?fname=0809644001283370339.jpg&h=81145c302f417dadfd93890b3e3e1022,0,False,False
Elbaite,https://www.mindat.org/photos/259/91/0259914001249759523.jpg,1,False,False
Wavellite,https://www.mindat.org/photos/924/04/0924040001323904336.jpg,1,False,False
Gold,https://www.mindat.org/photos/361/78/0361785001153429250.jpg,1,False,False
Cassiterite,https://www.mindat.org/xpic.php?fname=0133709001423124726.jpg&h=e83ddbf3b93da8d235d7497e427fa41b,0,False,False
Willemite,https://www.mindat.org//imagecache/6b/e7/02425280014977644159815.jpg,0,False,False
Jamesonite,https://www.mindat.org/photos/142/79/0142798001257880415.jpg,1,False,False
Kozoite-(Nd),https://www.mindat.org/photos/009/88/0009889001237864614.jpg,1,False,False
Malachite,https://www.mindat.org/xpic.php?fname=0021311001255470620.jpg&h=db8297fe1359adbfb5c9a440b06bfe83,0,False,False
Cuprite,https://www.mindat.org/photos/214/79/0214797001217882377.jpg,1,False,False
Cornwallite,https://www.mindat.org/photos/575/88/0575889001305267464.jpg,1,False,False
Fluorite,https://www.mindat.org/xpic.php?fname=0860484001425370936.jpg&h=023069acfc33821d3602e939aa45054b,0,False,False
Quartz (Var: Rock Crystal),https://www.mindat.org/photos/003/08/0003081001186413004.jpg,1,False,False
Hugh Ford Label,https://www.mindat.org/photos/042/69/0042698001225599014.jpg,1,False,False
Along Serpentine Quarry,https://www.mindat.org/xpic.php?fname=0824898001336248153.jpg&h=7ce7445434de332bdfb709796f044eeb,0,False,False
Lautenthalite,https://www.mindat.org/photos/642/93/0642931001059755090.jpg,1,False,False
Calcite,https://www.mindat.org/photos/805/89/0805891001344128161.jpg,1,False,False
Goethite,https://www.mindat.org/photos/041/91/0041917001320505926.jpg,1,False,False
Quartz (Var: Citrine),https://www.mindat.org/photos/917/61/0917618001121923612.jpg,1,False,False
Hydroniumjarosite,https://www.mindat.org//imagecache/30/af/00614640014977667063262.jpg,0,False,False
Label,https://www.mindat.org/photos/979/20/0979200001401606897.jpg,1,False,False
Osumilite Group,https://www.mindat.org/photos/258/41/0258416001173478748.jpg,1,False,False
Chabazite,https://www.mindat.org/photos/815/98/0815986001267978302.jpg,1,False,False
Linarite,https://www.mindat.org/photos/250/52/0250527001273426328.jpg,1,False,False
Magnetite Outcrop,https://www.mindat.org/photos/971/22/09712270014908227401884.jpg,1,False,False
Label,https://www.mindat.org/photos/160/50/0160502001358751781.jpg,1,False,False
Calcite,https://www.mindat.org/photos/820/19/0820196001265210211.jpg,1,False,False
Quartz (Var: Chalcedony),https://www.mindat.org/xpic.php?fname=0628993001270686573.jpg&h=99a4c0f7783acbaef4b4b7b7231650e0,0,False,False
Nosean,https://www.mindat.org/photos/124/23/0124230001294517757.jpg,1,False,False
Calcite,https://www.mindat.org/xpic.php?fname=0557255001279147201.jpg&h=f05a9cfb97a1749ccecbbc729f61e0b8,0,False,False
Ballard Mine,https://www.mindat.org/photos/306/16/0306167001278793142.jpg,1,False,False
Baryte,https://www.mindat.org/photos/141/48/0141483001343050242.jpg,1,False,False
Azurite,https://www.mindat.org/photos/713/50/0713509001393084990.jpg,1,False,False
Beryl (Var: Morganite),https://www.mindat.org/xpic.php?fname=0325922001319889888.jpg&h=ba5399fa1f6cff2d5038720a8e122e3e,0,False,False
Mine Pit,https://www.mindat.org/xpic.php?fname=0143074001327018532.jpg&h=1251d2d9065a68f8dee1036149de5616,0,False,False
Quartz,https://www.mindat.org/xpic.php?fname=05327580014387220695449.jpg&h=dc24eb644cdb06a4d1bbb8ead0e9d40c,0,False,False
Quartz,https://www.mindat.org/photos/748/96/0748961001400494423.jpg,1,False,False
Label,https://www.mindat.org//imagecache/20/74/03826530014977674537904.jpg,0,False,False
Rutile,https://www.mindat.org/photos/672/23/0672238001158087897.jpg,1,False,False
Fluorapatite,https://www.mindat.org/xpic.php?fname=0225577001282359074.jpg&h=9c5bab2631481d5425f0213129c6c267,0,False,False
Muscovite,https://www.mindat.org/photos/217/71/0217717001162777566.jpg,1,False,False
Detail Of Mono Lake Tufa Column,https://www.mindat.org/photos/761/92/0761925001291563747.jpg,1,False,False
Quartz (Var: Amethyst),https://www.mindat.org/photos/227/18/02271890014813382375212.jpg,1,False,False
View From The Mine,https://www.mindat.org/xpic.php?fname=04611370014946333385659.jpg&h=efd33476eb989bbf955d16e103130413,0,False,False
Prehnite,https://www.mindat.org/xpic.php?fname=02388430014536541942242.jpg&h=b5f4842b799ce37df63a6f87e29c6bd4,0,False,False
Smithsonite,https://www.mindat.org/photos/153/09/0153095001410068723.jpg,1,False,False
Kappiger Lay,https://www.mindat.org/photos/405/76/0405760001199816922.jpg,1,False,False
Bournonite,https://www.mindat.org/photos/481/17/0481172001149794490.jpg,1,False,False
Connellite,https://www.mindat.org/xpic.php?fname=0139859001351098237.jpg&h=5f6177e20503a435e0c118dafc0ebeac,0,False,False
Epistilbite,https://www.mindat.org/photos/021/48/0021489001269877078.jpg,1,False,False
Aurichalcite,https://www.mindat.org/photos/926/91/0926910001238823167.jpg,1,False,False
Apophyllite,https://www.mindat.org/photos/114/81/0114811001191596621.jpg,1,False,False
Uranophane,https://www.mindat.org/photos/668/18/0668183001246520358.jpg,1,False,False
Partial View,https://www.mindat.org/photos/911/59/0911592001188047607.jpg,1,False,False
Luddenite,https://www.mindat.org/photos/355/84/0355848001316812916.jpg,1,False,False
View Of Open Pit,https://www.mindat.org/xpic.php?fname=0496594001384951501.jpg&h=37840d6634d6793ebb820ead3aa143b8,0,False,False
Mimetite,https://www.mindat.org/xpic.php?fname=0065567001272829226.jpg&h=d916ed8f9f704831082016dee8a64164,0,False,False
Baryte,https://www.mindat.org/photos/841/23/0841238001218905479.jpg,1,False,False
Spinel,https://www.mindat.org/photos/169/53/0169535001226497726.jpg,1,False,False
Analcime,https://www.mindat.org/xpic.php?fname=0651707001236562941.jpg&h=03a25cfac23a51513176113ca936868c,0,False,False
Anatase,https://www.mindat.org/photos/660/24/0660243001245560442.jpg,1,False,False
Magnetite,https://www.mindat.org/photos/472/67/0472672001185463470.jpg,1,False,False
Beryl (Var: Aquamarine),https://www.mindat.org/photos/899/07/0899078001398212046.jpg,1,False,False
Beryl,https://www.mindat.org/xpic.php?fname=0239417001292177781.jpg&h=f145f3add3d0ea592c6b95cd590a51c5,0,False,False
Eucryptite,https://www.mindat.org/photos/995/57/0995578001229552033.jpg,1,False,False
Calcite,https://www.mindat.org/xpic.php?fname=0129748001229011911.jpg&h=164d7fa6120e884e3eaea3cbe21e63bc,0,False,False
Titanite,https://www.mindat.org//imagecache/d0/33/09568660014965610418702.jpg,0,False,False
Vivianite,https://www.mindat.org/photos/609/77/0609778001240317088.jpg,1,False,False
A View Of The Locality,https://www.mindat.org/photos/806/45/0806450001242511219.jpg,1,False,False
Calcite,https://www.mindat.org/photos/435/21/0435211001118094106.jpg,1,False,False
Corundum (Var: Sapphire),https://www.mindat.org/xpic.php?fname=07764030014509353486315.jpg&h=48a725e13fa3c4121dee2a43b194da5e,0,False,False
Apophyllite,https://www.mindat.org/xpic.php?fname=0359886001257778719.jpg&h=46f620fdfa47578624ad0702aa4359fd,0,False,False
Amber,https://www.mindat.org/photos/757/11/0757115001300859370.jpg,1,False,False
Chalcedony (Var: Agate),https://www.mindat.org/xpic.php?fname=0015291001305472848.jpg&h=82c3a92cbdc14449d71fcff9c52eff7b,0,False,False
Quartz,https://www.mindat.org/xpic.php?fname=0741436001121356618.jpg&h=622480d14eef47c7abf2a09edcdacce3,0,False,False
Gestoso Landscape,https://www.mindat.org/photos/036/76/0036768001314311940.jpg,1,False,False
Colemanite,https://www.mindat.org/xpic.php?fname=0343331001245139971.jpg&h=6e4644d2b41b82df9ea9ec7f249878bb,0,False,False
Gypsum,https://www.mindat.org/xpic.php?fname=01067970014424074473679.jpg&h=c83a185c28aec0e3f7a37a23bf673ab2,0,False,False
Wulfenite,https://www.mindat.org/photos/859/09/0859098001328206396.jpg,1,False,False
Small Roman Mine,https://www.mindat.org/xpic.php?fname=0086851001204563638.jpg&h=04554528e4e2e5fde0ab6c52de2a9184,0,False,False
View From The Path Friedrich August,https://www.mindat.org/photos/274/70/0274707001229941358.jpg,1,False,False
Epidote,https://www.mindat.org/photos/289/49/0289497001212036787.jpg,1,False,False
Iridium (Var: Ruthenosmiridium),https://www.mindat.org/photos/610/89/0610895001192868190.jpg,1,False,False
Phosphuranylite,https://www.mindat.org/photos/024/85/0024854001206478837.jpg,1,False,False
Parahopeite,https://www.mindat.org/xpic.php?fname=0093140001338494212.jpg&h=4f71a17a48ca19ceca25f0ee92b75348,0,False,False
Calcite,https://www.mindat.org/photos/134/64/0134641001256309626.jpg,1,False,False
Rhodochrosite,https://www.mindat.org/xpic.php?fname=0525880001262165175.jpg&h=5f926bfa02207672059628725513a95f,0,False,False
Malachite,https://www.mindat.org//imagecache/4b/ed/04137940014977653577477.jpg,0,False,False
,https://www.mindat.org/photos/710/55/07105570014341182667226.jpg,1,False,False
Scolecite,https://www.mindat.org/photos/768/76/0768766001179396885.jpg,1,False,False
Erythrite,https://www.mindat.org/photos/683/47/0683476001247413448.jpg,1,False,False
Fluorite,https://www.mindat.org/photos/839/98/0839984001260915586.jpg,1,False,False
Epidote,https://www.mindat.org/photos/735/38/0735388001208537470.jpg,1,False,False
Chalcedony (Var: Agate),https://www.mindat.org/photos/851/85/0851852001270802993.jpg,1,False,False
Irhtemite,https://www.mindat.org/photos/847/21/0847218001144767542.jpg,1,False,False
Fluorite,https://www.mindat.org/photos/012/40/0012403001208848351.jpg,1,False,False
Collecting At The Narssarsuk Pegmatite In Greenland.,https://www.mindat.org/photos/069/54/0069542001208888496.jpg,1,False,False
Baryte,https://www.mindat.org/photos/871/42/0871424001273812726.jpg,1,False,False
Fedorite,https://www.mindat.org/photos/389/72/0389728001144882122.jpg,1,False,False
Leadhillite,https://www.mindat.org/photos/253/75/0253759001363553954.jpg,1,False,False
Anatase,https://www.mindat.org/photos/687/03/0687034001191672538.jpg,1,False,False
Quartz,https://www.mindat.org/photos/594/55/0594552001144691839.jpg,1,False,False
Manganoan Calcite,https://www.mindat.org/photos/998/13/0998138001390709558.jpg,1,False,False
Edingtonite,https://www.mindat.org/xpic.php?fname=0798178001271608901.jpg&h=0578bdb989deaeea12c9885b37e69580,0,False,False
Joaquim Felicio 1988,https://www.mindat.org/xpic.php?fname=0625083001318200092.jpg&h=9854f9eb791f2c4501cd506fa5081f86,0,False,False
Quartz (Var: Rose Quartz),https://www.mindat.org/photos/916/02/09160210014705906582862.jpg,1,False,False
Azurite,https://www.mindat.org/photos/191/84/01918490014427958795137.jpg,1,False,False
Hemimorphite,https://www.mindat.org/xpic.php?fname=0283666001333897112.jpg&h=1d22c72f2b233dfea352e5e514b8cbbc,0,False,False
Fluorite,https://www.mindat.org/photos/451/54/0451543001104369841.jpg,1,False,False
Wulfenite,https://www.mindat.org/photos/076/26/0076263001383312733.jpg,1,False,False
Hemimorphite,https://www.mindat.org/photos/637/59/0637593001269371056.jpg,1,False,False
Uranospathite,https://www.mindat.org/photos/580/11/0580114001117197069.jpg,1,False,False
Bournonite,https://www.mindat.org/photos/179/56/0179567001267589843.jpg,1,False,False
Calcite,https://www.mindat.org/photos/421/51/0421517001363847776.jpg,1,False,False
Opal,https://www.mindat.org/xpic.php?fname=0398803001415292238.jpg&h=1a6ffa268f1eb53b3fd3c341bcb5b699,0,False,False
Sodalite,https://www.mindat.org/xpic.php?fname=0180676001224874885.jpg&h=ca9f4ea8c4fbc4d39b2a864874069dc5,0,False,False
Beryl (Var: Aquamarine),https://www.mindat.org/photos/123/50/0123504001164662291.jpg,1,False,False
Catapleiite,https://www.mindat.org/photos/557/57/0557575001209503926.jpg,1,False,False
Ourayite,https://www.mindat.org/xpic.php?fname=0255087001331144208.jpg&h=ed58bf289773fa14873ce3071df74e2f,0,False,False
Goethite,https://www.mindat.org/photos/255/31/0255316001227655610.jpg,1,False,False
Magnesio-Hastingsite,https://www.mindat.org//imagecache/73/40/01023590014977660878123.jpg,0,False,False
The Dumps,https://www.mindat.org/photos/851/86/0851869001272969037.jpg,1,False,False
Quartz,https://www.mindat.org/photos/780/67/0780677001321822263.jpg,1,False,False
Amber,https://www.mindat.org/photos/036/30/00363090014428095774480.jpg,1,False,False
View Of The Foundations,https://www.mindat.org/xpic.php?fname=0005522001413239963.jpg&h=51eb4e92dc3dbcb3b73cbc2c025ea2d4,0,False,False
Rutile,https://www.mindat.org/photos/833/87/0833870001366821798.jpg,1,False,False
Prehnite,https://www.mindat.org/photos/444/60/0444604001239549197.jpg,1,False,False
Abandoned Carving On Hurricane Island,https://www.mindat.org//imagecache/ba/d5/00249140014977665121409.jpg,0,False,False
Quartz (Var: Rose Quartz),https://www.mindat.org//imagecache/81/ca/08382730014977565862533.jpg,0,False,False
Aragonite (Var: Plumboan Aragonite),https://www.mindat.org/photos/895/36/08953640011543704162.jpg,1,False,False
Bariopharmacosiderite,https://www.mindat.org/photos/507/99/0507990001286274347.jpg,1,False,False
Lepidolite,https://www.mindat.org/photos/661/70/06617080014965093406476.jpg,1,False,False
